speaker,utt_id,attack_id,label,y,path,split
LA_0079,LA_T_1806367,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1806367.flac,train
LA_0088,LA_T_3956573,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3956573.flac,train
LA_0087,LA_T_3747341,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3747341.flac,train
LA_0087,LA_T_4837275,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4837275.flac,train
LA_0081,LA_T_2875055,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2875055.flac,train
LA_0092,LA_T_7500588,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7500588.flac,train
LA_0082,LA_T_1599783,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1599783.flac,train
LA_0087,LA_T_9767560,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9767560.flac,train
LA_0086,LA_T_5462809,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5462809.flac,train
LA_0081,LA_T_8852458,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8852458.flac,train
LA_0093,LA_T_9495467,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9495467.flac,train
LA_0081,LA_T_5777134,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5777134.flac,train
LA_0080,LA_T_3579475,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3579475.flac,train
LA_0081,LA_T_3822542,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3822542.flac,train
LA_0093,LA_T_9197934,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9197934.flac,train
LA_0095,LA_T_1807180,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1807180.flac,train
LA_0097,LA_T_6771766,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6771766.flac,train
LA_0097,LA_T_3758429,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3758429.flac,train
LA_0083,LA_T_2476165,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2476165.flac,train
LA_0097,LA_T_9975703,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9975703.flac,train
LA_0084,LA_T_7890274,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7890274.flac,train
LA_0087,LA_T_4720967,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4720967.flac,train
LA_0085,LA_T_4485359,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4485359.flac,train
LA_0079,LA_T_6630946,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6630946.flac,train
LA_0089,LA_T_3967178,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3967178.flac,train
LA_0082,LA_T_1219386,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1219386.flac,train
LA_0090,LA_T_1821843,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1821843.flac,train
LA_0095,LA_T_9527200,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9527200.flac,train
LA_0086,LA_T_8022390,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8022390.flac,train
LA_0091,LA_T_5471910,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5471910.flac,train
LA_0091,LA_T_8448770,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8448770.flac,train
LA_0086,LA_T_6587123,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6587123.flac,train
LA_0094,LA_T_9066681,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9066681.flac,train
LA_0095,LA_T_8537108,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8537108.flac,train
LA_0079,LA_T_8449978,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8449978.flac,train
LA_0082,LA_T_9720928,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9720928.flac,train
LA_0085,LA_T_5616380,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5616380.flac,train
LA_0089,LA_T_8172146,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8172146.flac,train
LA_0095,LA_T_3567053,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3567053.flac,train
LA_0087,LA_T_1321385,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1321385.flac,train
LA_0090,LA_T_5799348,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5799348.flac,train
LA_0091,LA_T_9382795,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9382795.flac,train
LA_0092,LA_T_6479618,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6479618.flac,train
LA_0093,LA_T_4923806,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4923806.flac,train
LA_0093,LA_T_1335486,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1335486.flac,train
LA_0096,LA_T_2017802,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2017802.flac,train
LA_0085,LA_T_2167549,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2167549.flac,train
LA_0085,LA_T_5838719,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5838719.flac,train
LA_0096,LA_T_1921317,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1921317.flac,train
LA_0080,LA_T_6334741,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6334741.flac,train
LA_0098,LA_T_7840306,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7840306.flac,train
LA_0095,LA_T_2171337,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2171337.flac,train
LA_0090,LA_T_9094225,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9094225.flac,train
LA_0079,LA_T_5785306,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5785306.flac,train
LA_0097,LA_T_9165420,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9165420.flac,train
LA_0080,LA_T_8096070,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8096070.flac,train
LA_0096,LA_T_1870524,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1870524.flac,train
LA_0088,LA_T_4913867,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4913867.flac,train
LA_0081,LA_T_4802867,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4802867.flac,train
LA_0086,LA_T_3588667,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3588667.flac,train
LA_0098,LA_T_7686633,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7686633.flac,train
LA_0098,LA_T_5960681,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5960681.flac,train
LA_0086,LA_T_6600630,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6600630.flac,train
LA_0088,LA_T_9469062,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9469062.flac,train
LA_0086,LA_T_9513704,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9513704.flac,train
LA_0080,LA_T_6741782,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6741782.flac,train
LA_0094,LA_T_9851949,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9851949.flac,train
LA_0080,LA_T_6998328,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6998328.flac,train
LA_0087,LA_T_6958535,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6958535.flac,train
LA_0082,LA_T_4169604,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4169604.flac,train
LA_0091,LA_T_6785937,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6785937.flac,train
LA_0091,LA_T_3306464,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3306464.flac,train
LA_0088,LA_T_9394504,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9394504.flac,train
LA_0095,LA_T_9553112,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9553112.flac,train
LA_0095,LA_T_9202602,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9202602.flac,train
LA_0084,LA_T_8919107,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8919107.flac,train
LA_0081,LA_T_6350760,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6350760.flac,train
LA_0098,LA_T_1001718,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1001718.flac,train
LA_0084,LA_T_5339761,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5339761.flac,train
LA_0082,LA_T_1623473,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1623473.flac,train
LA_0083,LA_T_7198810,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7198810.flac,train
LA_0088,LA_T_4916450,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4916450.flac,train
LA_0092,LA_T_3340235,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3340235.flac,train
LA_0079,LA_T_8115679,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8115679.flac,train
LA_0079,LA_T_3131990,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3131990.flac,train
LA_0083,LA_T_1914243,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1914243.flac,train
LA_0079,LA_T_1971994,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1971994.flac,train
LA_0085,LA_T_2366817,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2366817.flac,train
LA_0087,LA_T_2936703,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2936703.flac,train
LA_0086,LA_T_7422329,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7422329.flac,train
LA_0098,LA_T_4653938,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4653938.flac,train
LA_0089,LA_T_4529370,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4529370.flac,train
LA_0079,LA_T_4756464,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4756464.flac,train
LA_0090,LA_T_8758984,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8758984.flac,train
LA_0079,LA_T_2361751,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2361751.flac,train
LA_0090,LA_T_2532093,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2532093.flac,train
LA_0085,LA_T_3133737,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3133737.flac,train
LA_0088,LA_T_9111937,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9111937.flac,train
LA_0093,LA_T_6093520,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6093520.flac,train
LA_0094,LA_T_8429573,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8429573.flac,train
LA_0088,LA_T_4140135,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4140135.flac,train
LA_0094,LA_T_1406835,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1406835.flac,train
LA_0095,LA_T_1399671,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1399671.flac,train
LA_0090,LA_T_9253211,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9253211.flac,train
LA_0091,LA_T_6280808,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6280808.flac,train
LA_0086,LA_T_7779179,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7779179.flac,train
LA_0080,LA_T_5866595,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5866595.flac,train
LA_0095,LA_T_9612144,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9612144.flac,train
LA_0088,LA_T_4787702,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4787702.flac,train
LA_0079,LA_T_5387852,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5387852.flac,train
LA_0093,LA_T_3515602,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3515602.flac,train
LA_0083,LA_T_1504888,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1504888.flac,train
LA_0090,LA_T_7961517,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7961517.flac,train
LA_0088,LA_T_9664601,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9664601.flac,train
LA_0091,LA_T_5360887,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5360887.flac,train
LA_0086,LA_T_5817855,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5817855.flac,train
LA_0088,LA_T_7441106,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7441106.flac,train
LA_0093,LA_T_6804590,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6804590.flac,train
LA_0088,LA_T_2371044,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2371044.flac,train
LA_0096,LA_T_7388937,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7388937.flac,train
LA_0079,LA_T_4428691,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4428691.flac,train
LA_0088,LA_T_8850640,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8850640.flac,train
LA_0090,LA_T_8106288,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8106288.flac,train
LA_0085,LA_T_2460023,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2460023.flac,train
LA_0094,LA_T_1745063,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1745063.flac,train
LA_0095,LA_T_6684559,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6684559.flac,train
LA_0097,LA_T_7517332,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7517332.flac,train
LA_0079,LA_T_6267567,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6267567.flac,train
LA_0080,LA_T_8229876,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8229876.flac,train
LA_0098,LA_T_9538615,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9538615.flac,train
LA_0098,LA_T_1243533,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1243533.flac,train
LA_0086,LA_T_4170126,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4170126.flac,train
LA_0093,LA_T_5410731,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5410731.flac,train
LA_0083,LA_T_4667091,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4667091.flac,train
LA_0093,LA_T_9329650,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9329650.flac,train
LA_0082,LA_T_8806097,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8806097.flac,train
LA_0085,LA_T_3307160,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3307160.flac,train
LA_0094,LA_T_8973271,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8973271.flac,train
LA_0080,LA_T_7255311,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7255311.flac,train
LA_0079,LA_T_9534983,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9534983.flac,train
LA_0089,LA_T_1691949,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1691949.flac,train
LA_0081,LA_T_4418655,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4418655.flac,train
LA_0097,LA_T_9196786,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9196786.flac,train
LA_0093,LA_T_9708297,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9708297.flac,train
LA_0098,LA_T_5420024,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5420024.flac,train
LA_0091,LA_T_5515279,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5515279.flac,train
LA_0096,LA_T_1561484,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1561484.flac,train
LA_0081,LA_T_5159753,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5159753.flac,train
LA_0098,LA_T_6192370,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6192370.flac,train
LA_0097,LA_T_3477527,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3477527.flac,train
LA_0091,LA_T_2424483,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2424483.flac,train
LA_0085,LA_T_8763090,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8763090.flac,train
LA_0080,LA_T_2116150,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2116150.flac,train
LA_0098,LA_T_9671511,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9671511.flac,train
LA_0095,LA_T_7139151,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7139151.flac,train
LA_0083,LA_T_1933449,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1933449.flac,train
LA_0085,LA_T_3228713,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3228713.flac,train
LA_0094,LA_T_8104399,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8104399.flac,train
LA_0084,LA_T_5921172,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5921172.flac,train
LA_0091,LA_T_6591843,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6591843.flac,train
LA_0094,LA_T_6242456,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6242456.flac,train
LA_0092,LA_T_6065241,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6065241.flac,train
LA_0085,LA_T_4529411,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4529411.flac,train
LA_0090,LA_T_8841091,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8841091.flac,train
LA_0079,LA_T_3639628,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3639628.flac,train
LA_0097,LA_T_5900731,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5900731.flac,train
LA_0085,LA_T_4050156,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_4050156.flac,train
LA_0081,LA_T_3513614,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3513614.flac,train
LA_0086,LA_T_1569381,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1569381.flac,train
LA_0085,LA_T_5304944,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5304944.flac,train
LA_0085,LA_T_3010715,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3010715.flac,train
LA_0084,LA_T_8261067,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8261067.flac,train
LA_0090,LA_T_2588872,A04,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_2588872.flac,train
LA_0083,LA_T_7866363,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7866363.flac,train
LA_0092,LA_T_3485288,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_3485288.flac,train
LA_0095,LA_T_8849210,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_8849210.flac,train
LA_0088,LA_T_6057098,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6057098.flac,train
LA_0086,LA_T_1861398,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1861398.flac,train
LA_0093,LA_T_7732050,A06,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7732050.flac,train
LA_0086,LA_T_6524704,A01,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6524704.flac,train
LA_0081,LA_T_6305765,A03,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_6305765.flac,train
LA_0092,LA_T_9048990,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9048990.flac,train
LA_0083,LA_T_9428329,A05,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_9428329.flac,train
LA_0094,LA_T_1395369,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_1395369.flac,train
LA_0083,LA_T_7954626,A02,spoof,0,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7954626.flac,train
LA_0093,LA_T_5876876,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5876876.flac,train
LA_0088,LA_T_5118997,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_5118997.flac,train
LA_0085,LA_T_7674329,-,bonafide,1,/Users/seecsy/action_learning/data/LA/ASVspoof2019_LA_train/flac/LA_T_7674329.flac,train
