utt_id,wav_path,label,split,attack
LA_T_4003689,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4003689.flac,0,train,
LA_T_7090581,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7090581.flac,0,train,
LA_T_8588034,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8588034.flac,0,train,
LA_T_6838433,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6838433.flac,1,train,A03
LA_T_6239874,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6239874.flac,0,train,
LA_T_3642186,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3642186.flac,0,train,
LA_T_8501736,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8501736.flac,1,train,A03
LA_T_8807302,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8807302.flac,1,train,A01
LA_T_9575341,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9575341.flac,1,train,A04
LA_T_6628237,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6628237.flac,0,train,
LA_T_3321779,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3321779.flac,1,train,A02
LA_T_9660280,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9660280.flac,0,train,
LA_T_3041149,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3041149.flac,0,train,
LA_T_9896961,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9896961.flac,0,train,
LA_T_2182954,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2182954.flac,1,train,A03
LA_T_7816353,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7816353.flac,1,train,A05
LA_T_2163350,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2163350.flac,1,train,A03
LA_T_4679163,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4679163.flac,0,train,
LA_T_2517455,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2517455.flac,1,train,A03
LA_T_9734975,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9734975.flac,1,train,A06
LA_T_6635999,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6635999.flac,0,train,
LA_T_6954528,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6954528.flac,0,train,
LA_T_4194929,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4194929.flac,1,train,A05
LA_T_7467165,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7467165.flac,0,train,
LA_T_2986525,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2986525.flac,1,train,A05
LA_T_8500760,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8500760.flac,1,train,A03
LA_T_6780253,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6780253.flac,0,train,
LA_T_2061669,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2061669.flac,1,train,A01
LA_T_6434382,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6434382.flac,1,train,A05
LA_T_4057520,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4057520.flac,0,train,
LA_T_6725057,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6725057.flac,0,train,
LA_T_5186634,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5186634.flac,1,train,A06
LA_T_8787405,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8787405.flac,1,train,A02
LA_T_8597829,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8597829.flac,0,train,
LA_T_2535882,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2535882.flac,1,train,A06
LA_T_8285892,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8285892.flac,0,train,
LA_T_2496222,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2496222.flac,1,train,A01
LA_T_8275432,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8275432.flac,0,train,
LA_T_5743010,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5743010.flac,1,train,A01
LA_T_6541032,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6541032.flac,0,train,
LA_T_4234865,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4234865.flac,0,train,
LA_T_1489194,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1489194.flac,1,train,A01
LA_T_5408635,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5408635.flac,1,train,A04
LA_T_6666532,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6666532.flac,0,train,
LA_T_5566200,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5566200.flac,1,train,A04
LA_T_8119863,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8119863.flac,0,train,
LA_T_1128865,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1128865.flac,0,train,
LA_T_3085377,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3085377.flac,1,train,A02
LA_T_9955851,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9955851.flac,0,train,
LA_T_9162137,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9162137.flac,0,train,
LA_T_2500033,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2500033.flac,0,train,
LA_T_9356277,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9356277.flac,0,train,
LA_T_3323910,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3323910.flac,1,train,A03
LA_T_3744808,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3744808.flac,0,train,
LA_T_1909202,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1909202.flac,0,train,
LA_T_5949193,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5949193.flac,0,train,
LA_T_3508559,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3508559.flac,0,train,
LA_T_4365113,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4365113.flac,0,train,
LA_T_8576608,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8576608.flac,0,train,
LA_T_6676313,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6676313.flac,0,train,
LA_T_7374658,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7374658.flac,1,train,A03
LA_T_6801887,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6801887.flac,1,train,A01
LA_T_9990241,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9990241.flac,1,train,A06
LA_T_2838981,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2838981.flac,0,train,
LA_T_4971377,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4971377.flac,0,train,
LA_T_5641872,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5641872.flac,1,train,A02
LA_T_2190972,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2190972.flac,1,train,A06
LA_T_5333295,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5333295.flac,1,train,A05
LA_T_6938738,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6938738.flac,0,train,
LA_T_7056544,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7056544.flac,1,train,A04
LA_T_1895676,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1895676.flac,0,train,
LA_T_3897361,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3897361.flac,1,train,A03
LA_T_9369156,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9369156.flac,0,train,
LA_T_2273372,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2273372.flac,1,train,A04
LA_T_5828339,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5828339.flac,1,train,A01
LA_T_3743948,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3743948.flac,1,train,A05
LA_T_9671407,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9671407.flac,0,train,
LA_T_7108625,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7108625.flac,1,train,A03
LA_T_8126697,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8126697.flac,1,train,A02
LA_T_4353997,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4353997.flac,1,train,A04
LA_T_9010570,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9010570.flac,0,train,
LA_T_7925629,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7925629.flac,1,train,A02
LA_T_8955256,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8955256.flac,1,train,A02
LA_T_8804689,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8804689.flac,1,train,A05
LA_T_4626344,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4626344.flac,1,train,A04
LA_T_4460814,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4460814.flac,0,train,
LA_T_7213473,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7213473.flac,0,train,
LA_T_4337007,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4337007.flac,0,train,
LA_T_5463262,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5463262.flac,0,train,
LA_T_3732826,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3732826.flac,1,train,A06
LA_T_5081062,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5081062.flac,0,train,
LA_T_8105444,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8105444.flac,0,train,
LA_T_2598851,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2598851.flac,0,train,
LA_T_8760655,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8760655.flac,0,train,
LA_T_2534170,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2534170.flac,0,train,
LA_T_2087848,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2087848.flac,1,train,A05
LA_T_7388260,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7388260.flac,0,train,
LA_T_3607190,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3607190.flac,0,train,
LA_T_4802661,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4802661.flac,1,train,A06
LA_T_4513430,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4513430.flac,0,train,
LA_T_6656365,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6656365.flac,1,train,A03
LA_T_2450169,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2450169.flac,0,train,
LA_T_7944862,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7944862.flac,1,train,A06
LA_T_3867300,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3867300.flac,1,train,A01
LA_T_4957496,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4957496.flac,0,train,
LA_T_7122854,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7122854.flac,0,train,
LA_T_7401297,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7401297.flac,1,train,A02
LA_T_5555986,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5555986.flac,1,train,A04
LA_T_1939177,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1939177.flac,0,train,
LA_T_9206457,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9206457.flac,0,train,
LA_T_9308598,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9308598.flac,1,train,A05
LA_T_6474082,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6474082.flac,0,train,
LA_T_9226005,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9226005.flac,0,train,
LA_T_3175127,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3175127.flac,0,train,
LA_T_6129228,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6129228.flac,0,train,
LA_T_9984810,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9984810.flac,1,train,A01
LA_T_2242885,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2242885.flac,1,train,A05
LA_T_4307870,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4307870.flac,1,train,A01
LA_T_5072670,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5072670.flac,1,train,A03
LA_T_6073936,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6073936.flac,0,train,
LA_T_8647496,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8647496.flac,0,train,
LA_T_4682842,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4682842.flac,0,train,
LA_T_6119283,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6119283.flac,0,train,
LA_T_8111539,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8111539.flac,0,train,
LA_T_1007217,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1007217.flac,1,train,A04
LA_T_2520647,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2520647.flac,0,train,
LA_T_4873700,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4873700.flac,1,train,A05
LA_T_7530081,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7530081.flac,1,train,A02
LA_T_1509895,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1509895.flac,0,train,
LA_T_2978013,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2978013.flac,0,train,
LA_T_5954195,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5954195.flac,0,train,
LA_T_4847753,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4847753.flac,1,train,A02
LA_T_1543826,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1543826.flac,0,train,
LA_T_8667111,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8667111.flac,1,train,A06
LA_T_5867902,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5867902.flac,0,train,
LA_T_8677166,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8677166.flac,1,train,A02
LA_T_2386039,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2386039.flac,0,train,
LA_T_3806927,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3806927.flac,1,train,A04
LA_T_9543922,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9543922.flac,0,train,
LA_T_2684786,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2684786.flac,0,train,
LA_T_5918833,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5918833.flac,0,train,
LA_T_7195836,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7195836.flac,1,train,A01
LA_T_2267427,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2267427.flac,1,train,A02
LA_T_1721632,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1721632.flac,0,train,
LA_T_1729083,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1729083.flac,1,train,A02
LA_T_1810647,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1810647.flac,0,train,
LA_T_5362138,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5362138.flac,1,train,A05
LA_T_7570086,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7570086.flac,0,train,
LA_T_4999144,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4999144.flac,1,train,A02
LA_T_2297014,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2297014.flac,0,train,
LA_T_3796700,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3796700.flac,1,train,A06
LA_T_4566714,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4566714.flac,0,train,
LA_T_6885448,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6885448.flac,0,train,
LA_T_3247954,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3247954.flac,1,train,A05
LA_T_3247293,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3247293.flac,1,train,A03
LA_T_8008380,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8008380.flac,1,train,A02
LA_T_7210891,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7210891.flac,1,train,A03
LA_T_2927811,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2927811.flac,0,train,
LA_T_1925449,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1925449.flac,1,train,A04
LA_T_1610459,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1610459.flac,1,train,A02
LA_T_2745780,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2745780.flac,0,train,
LA_T_8585150,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8585150.flac,0,train,
LA_T_5096578,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5096578.flac,0,train,
LA_T_4532840,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4532840.flac,1,train,A02
LA_T_9913909,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9913909.flac,1,train,A04
LA_T_8409710,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8409710.flac,1,train,A04
LA_T_6335714,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6335714.flac,0,train,
LA_T_8795625,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8795625.flac,1,train,A04
LA_T_7457149,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7457149.flac,0,train,
LA_T_9223759,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9223759.flac,1,train,A06
LA_T_1258435,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1258435.flac,1,train,A01
LA_T_1760471,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1760471.flac,1,train,A05
LA_T_3635733,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3635733.flac,0,train,
LA_T_4857746,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4857746.flac,0,train,
LA_T_7944618,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7944618.flac,0,train,
LA_T_5398911,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5398911.flac,0,train,
LA_T_1449747,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1449747.flac,1,train,A06
LA_T_2775248,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2775248.flac,0,train,
LA_T_3076314,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3076314.flac,1,train,A04
LA_T_8062147,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8062147.flac,0,train,
LA_T_5280745,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5280745.flac,1,train,A06
LA_T_7774049,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7774049.flac,1,train,A04
LA_T_6930418,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6930418.flac,1,train,A01
LA_T_9640504,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9640504.flac,1,train,A06
LA_T_5866595,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5866595.flac,0,train,
LA_T_9527200,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9527200.flac,0,train,
LA_T_3328430,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3328430.flac,1,train,A03
LA_T_8567130,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8567130.flac,1,train,A02
LA_T_2361518,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2361518.flac,0,train,
LA_T_5048126,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5048126.flac,1,train,A05
LA_T_5192765,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5192765.flac,0,train,
LA_T_9573877,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9573877.flac,0,train,
LA_T_5103637,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5103637.flac,0,train,
LA_T_1000406,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1000406.flac,0,train,
LA_T_7515281,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7515281.flac,0,train,
LA_T_4825064,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4825064.flac,0,train,
LA_T_9763366,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9763366.flac,1,train,A03
LA_T_3066229,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3066229.flac,1,train,A04
LA_T_6045722,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6045722.flac,0,train,
LA_T_6280808,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6280808.flac,1,train,A02
LA_T_3394389,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3394389.flac,0,train,
LA_T_7995041,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7995041.flac,1,train,A04
LA_T_3588040,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3588040.flac,1,train,A01
LA_T_7214355,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7214355.flac,0,train,
LA_T_4179699,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4179699.flac,1,train,A02
LA_T_7826829,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7826829.flac,0,train,
LA_T_3115789,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3115789.flac,1,train,A06
LA_T_1010137,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1010137.flac,1,train,A05
LA_T_6060006,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6060006.flac,0,train,
LA_T_5832791,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5832791.flac,0,train,
LA_T_7465183,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7465183.flac,1,train,A04
LA_T_3026744,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3026744.flac,0,train,
LA_T_9429328,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9429328.flac,1,train,A06
LA_T_3010484,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3010484.flac,1,train,A01
LA_T_2272655,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2272655.flac,0,train,
LA_T_1207505,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1207505.flac,0,train,
LA_T_1654106,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1654106.flac,0,train,
LA_T_4505325,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4505325.flac,1,train,A06
LA_T_5264471,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5264471.flac,0,train,
LA_T_8106288,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8106288.flac,0,train,
LA_T_3239055,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3239055.flac,1,train,A02
LA_T_7288400,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7288400.flac,0,train,
LA_T_4621617,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4621617.flac,0,train,
LA_T_4470399,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4470399.flac,0,train,
LA_T_7416513,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7416513.flac,0,train,
LA_T_6774071,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6774071.flac,0,train,
LA_T_2267510,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2267510.flac,0,train,
LA_T_9457505,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9457505.flac,0,train,
LA_T_3952842,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3952842.flac,1,train,A02
LA_T_6369221,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6369221.flac,0,train,
LA_T_7108923,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7108923.flac,0,train,
LA_T_1031792,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1031792.flac,1,train,A01
LA_T_3973421,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3973421.flac,0,train,
